Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2
2181,RegionE,335.325,510.22,184.4288,0.0,179.1852,146.6061,6.6801,-172.5051,-71814.401919,1.52373081
2181,RegionF,325.7169,510.22,187.4596,0.0,177.5182,145.2422,0.0,-177.5182,-78649.43851,0.0
2182,RegionA,410.7375,500.0,49.2885,54.0854,0.0,396.6261,361.449,361.449,229527.34398,236.2792113
2182,RegionB,372.141,500.0,55.8212,49.5,0.0,394.6789,316.3199,316.3199,192499.638344,193.42961885000003
2182,RegionC,407.9556,500.0,73.432,46.75,0.0,379.818,334.5236,334.5236,197676.68571199998,193.99023563999998
2182,RegionD,363.0208,500.0,136.1328,72.7734,160.1016,130.9922,226.888,66.7864,38687.619704000004,100.46600640000001
2182,RegionE,364.7875,500.0,200.6331,59.8734,131.7214,107.7721,164.1544,32.433,20581.738771999997,38.083820800000005
2182,RegionF,361.8611,500.0,213.498,57.3004,126.0609,103.1407,148.3631,22.3022,17651.579587000007,40.66632571
2183,RegionA,416.4615,510.22,49.9754,55.0,0.0,405.2446,366.4861,366.4861,232876.26252299998,242.72374403
2183,RegionB,421.6725,510.22,63.2509,49.5,0.0,397.4691,358.4216,358.4216,218264.41753600002,222.04218120000002
2183,RegionC,437.8188,510.22,78.8074,46.75,0.0,384.6626,359.0114,359.0114,212287.03093399998,210.9191975
2183,RegionD,416.6784,510.22,153.6655,71.3109,156.884,128.3596,263.0129,106.1289,53374.162710000004,117.98758694
2183,RegionE,392.225,510.22,215.7238,58.8993,129.5784,106.0187,176.5012,46.9229,25296.79378800001,41.477782
2183,RegionF,387.7818,510.22,233.61,55.322,121.7084,99.5796,154.1718,32.4634,20912.103811999994,42.81350886
2184,RegionA,446.688,540.19,53.6026,55.0,0.0,431.5874,411.0854,411.0854,188778.637388,274.56393866
2184,RegionB,463.32,540.19,69.498,49.5,0.0,421.192,410.022,410.022,180446.58198,256.1817456
2184,RegionC,496.8276,540.19,89.429,46.75,0.0,404.011,422.6986,422.6986,180631.792738,250.4489205
2184,RegionD,456.0256,540.19,166.0021,74.8376,164.6427,134.7076,352.4235,187.7808,61435.302725999994,159.47163375
2184,RegionE,437.5,540.19,240.625,59.913,131.8086,107.8434,254.475,122.6664,36758.68992,60.31057499999999
2184,RegionF,437.8833,540.19,267.9677,54.4445,119.7778,98.0,229.9156,110.1378,34821.48345000001,64.39935956000001
2185,RegionA,525.5415,587.87,63.065,55.0,0.0,469.805,480.4765,480.4765,220788.56128,322.06339794999997
2185,RegionB,524.0565,587.87,78.6085,49.5,0.0,459.7615,461.648,461.648,203300.54624,289.4994608
2185,RegionC,511.8282,587.87,92.1291,46.75,0.0,448.9909,434.9991,434.9991,186009.965151,258.65046486
2185,RegionD,465.7408,587.87,168.1428,83.9454,180.0,155.7818,359.998,179.998,60267.05111999999,163.4750918
2185,RegionE,467.65,587.87,257.2075,66.1325,145.4915,119.0385,268.0425,122.551,37485.72047000001,63.74050650000001
2185,RegionF,485.8766,587.87,300.2501,57.524,126.5527,103.5431,245.6265,119.0737,37505.550034,69.04560915
2186,RegionA,544.32,650.0,65.3184,0.0,0.0,584.6816,486.8896,486.8896,223881.575872,325.87520928
2186,RegionB,524.1375,650.0,78.6206,0.0,0.0,571.3794,451.7929,451.7929,199087.059314,282.86753468999996
2186,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,190793.32692599998,264.72691158
2186,RegionD,521.8944,650.0,187.882,92.4236,180.0,189.6944,396.4124,216.4124,70302.809164,179.73338216000002
2186,RegionE,529.9,650.0,291.445,71.711,157.7642,129.0798,296.055,138.2908,41983.441982000004,70.3130625
2186,RegionF,507.6952,650.0,314.771,67.0458,147.5007,120.6824,252.9242,105.4234,35221.02665000001,70.99582294000001
2187,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,220398.216192,318.536064
2187,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,199157.7132,280.9751976
2187,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,188380.285037,259.579999
2187,RegionD,572.1088,722.35,206.544,103.1612,180.0,232.6448,427.9648,247.9648,79019.24739200002,192.79814240000002
2187,RegionE,510.2375,722.35,280.6306,88.3439,194.3565,159.019,287.2069,92.8503,32930.315366,67.7808284
2187,RegionF,572.897,722.35,354.0249,73.665,162.0631,132.597,278.8721,116.8091,38973.145324000005,77.77742869
2188,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,220537.126656,315.08725248
2188,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,199284.17688,277.94910239999996
2188,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,188499.075884,256.76421596
2188,RegionD,592.96,800.0,215.8488,51.25,180.0,352.9012,439.5112,259.5112,82245.994664,195.84619071999998
2188,RegionE,580.475,800.0,319.2613,92.2334,213.678,174.8274,318.8138,105.1358,36971.225280000006,74.41114092000001
2188,RegionF,549.8465,800.0,336.4849,92.703,203.9466,166.8654,273.3616,69.415,29231.73803200001,75.42046544
2189,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,220680.82713599998,310.53673728
2189,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,199410.64056,273.8841984
2189,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,188622.266392,253.02450410999995
2189,RegionD,561.5872,877.65,207.1059,0.0,180.0,490.5441,354.4813,174.4813,58903.92969499999,155.65273882999998
2189,RegionE,604.925,877.65,332.7088,0.0,220.0,324.9412,272.2162,52.2162,24464.169030000005,62.60972600000001
2189,RegionF,592.9884,877.65,357.2319,0.0,220.0,300.4181,282.6498,62.6498,28423.416310000008,76.85248062
2190,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,220819.7376,305.1240192
2190,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,199541.6208,269.1418104
2190,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,188741.057239,248.62484311
2190,RegionD,628.4544,950.0,235.6704,0.0,180.0,534.3296,392.784,212.784,69486.29088,169.48629599999998
2190,RegionE,598.1625,950.0,328.9894,0.0,220.0,401.0106,269.1731,49.1731,23740.906960999993,60.833120599999994
2190,RegionF,565.7215,950.0,333.7757,0.0,220.0,396.2243,231.9458,11.9458,15454.238837999997,61.95272318
2191,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,339937.855488,299.28019968
2191,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,307175.76216,263.992932
2191,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,290553.61244,243.87320923
2191,RegionD,584.9344,1012.13,223.5827,0.0,180.0,608.5473,361.3517,181.3517,93647.30452799998,152.96017461
2191,RegionE,569.65,1012.13,339.846,0.0,220.0,452.284,229.804,9.804,21800.186240000003,50.947546800000005
2191,RegionF,621.8428,1012.13,357.8887,0.0,220.0,434.2413,263.9541,43.9541,36412.583006999994,69.1559742
2192,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,340153.406208,293.43638016
2192,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,307369.97424,258.84405360000005
2192,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,290733.99854099995,239.12157534999997
2192,RegionD,595.9424,1059.81,232.4175,0.0,180.0,647.3925,363.5249,183.5249,94626.91009000002,150.8628335
2192,RegionE,551.125,1059.81,352.72,0.0,220.0,487.09,198.405,-21.595,10045.409950000008,43.133247000000004
2192,RegionF,559.5239,1059.81,313.3334,0.0,220.0,526.4766,246.1905,26.1905,29426.476059999986,63.24633945
2193,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,337361.01386400004,285.48232776
2193,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,304750.164992,251.7357375
2193,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,288159.67600000004,232.45572
2193,RegionD,569.728,1089.78,226.6176,0.0,180.0,683.1624,343.1104,163.1104,86023.96044800003,139.78317696
2193,RegionE,562.7125,1089.78,381.1135,0.0,220.0,488.6665,181.599,-38.401,3748.856979999997,38.7532266
2193,RegionF,526.6182,1089.78,286.7283,0.0,220.0,583.0517,239.8899,19.8899,26958.736923999997,60.50023278
2194,RegionA,544.32,1100.0,73.4832,0.0,0.0,1026.5168,470.8368,470.8368,334764.9648,278.59413456
2194,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,302318.494128,245.5799796
2194,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,285769.840177,226.71370571
2194,RegionD,563.008,1100.0,228.0182,0.0,180.0,691.9818,334.9898,154.9898,82628.91877400002,134.26391184
2194,RegionE,518.775,1100.0,366.1953,0.0,220.0,513.8047,152.5797,-67.4203,-7136.267575000005,32.041737
2194,RegionF,521.7795,1100.0,276.5431,0.0,220.0,603.4569,245.2364,25.2364,29086.377999999997,60.84315084
2195,RegionA,528.903,1089.78,74.6881,0.0,0.0,1015.0919,454.2149,454.2149,323142.106307,265.48860905000004
2195,RegionB,520.1685,1089.78,89.0597,0.0,0.0,1000.7203,431.1088,431.1088,293925.66875199997,235.73029183999998
2195,RegionC,493.5018,1089.78,99.2991,0.0,0.0,990.4809,394.2027,394.2027,260974.01348099997,204.39409994999997
2195,RegionD,495.9872,1089.78,203.9565,0.0,180.0,705.8235,292.0307,112.0307,64424.20381600001,115.61495413
2195,RegionE,484.4625,1089.78,350.6862,0.0,220.0,519.0938,133.7763,-86.2237,-14201.074875999999,27.74520462
2195,RegionF,478.8789,1089.78,247.8551,0.0,220.0,621.9249,231.0238,11.0238,23486.046711999996,56.623933380000004
2196,RegionA,462.8745,1059.81,67.5708,0.0,0.0,992.2392,395.3037,395.3037,281400.891882,229.35520674000003
2196,RegionB,471.1635,1059.81,82.9157,0.0,0.0,976.8943,388.2478,388.2478,264862.64916000003,210.70208105999998
2196,RegionC,515.3196,1059.81,106.1459,0.0,0.0,953.6641,409.1737,409.1737,271044.84235399996,210.60170339
2196,RegionD,454.016,1059.81,188.8619,0.0,180.0,690.9481,265.1541,85.1541,53037.81407400001,104.20556130000001
2196,RegionE,432.6125,1059.81,315.8071,0.0,220.0,524.0029,116.8054,-103.1946,-20587.211219999997,24.05023186
2196,RegionF,446.7987,1059.81,226.9909,0.0,220.0,612.8191,219.8078,-0.1922,19066.188743999985,53.479237739999995
2197,RegionA,441.0045,1012.13,65.6999,0.0,0.0,946.4301,375.3046,375.3046,267321.960488,217.33889385999998
2197,RegionB,458.059,1012.13,81.9824,0.0,0.0,930.1476,376.0766,376.0766,256709.88715999998,203.72069421999998
2197,RegionC,445.602,1012.13,93.1209,0.0,0.0,919.0091,352.4811,352.4811,233627.997891,181.06954107000004
2197,RegionD,425.6512,1012.13,178.3384,0.0,180.0,653.7916,247.3128,67.3128,45480.391992000004,97.02081144
2197,RegionE,422.97,1012.13,306.1739,0.0,220.0,485.9561,116.7961,-103.2039,-20602.41008800001,24.001598549999997
2197,RegionF,437.2585,1012.13,219.5232,0.0,220.0,572.6068,217.7353,-2.2647,18257.035562999998,52.86613084
2198,RegionA,427.8568,950.0,64.1785,0.0,0.0,885.8215,363.6783,363.6783,259189.88762700002,211.44256362
2198,RegionB,409.6035,950.0,73.7286,0.0,0.0,876.2714,335.8749,335.8749,229399.197951,182.68235811000002
2198,RegionC,430.186,950.0,90.3391,0.0,0.0,859.6609,339.8469,339.8469,225383.06561100003,175.25904633000002
2198,RegionD,392.2765,950.0,164.7561,0.0,180.0,605.2439,227.5204,47.5204,37081.30785199999,89.59753352
2198,RegionE,407.8287,950.0,287.88,0.0,220.0,442.12,119.9487,-100.0513,-19428.295981999996,24.745416810000002
2198,RegionF,402.2408,950.0,201.1204,0.0,220.0,528.8796,201.1204,-18.8796,11689.011176,49.03315351999999
2199,RegionA,385.3764,877.65,57.4125,0.0,0.0,820.2375,327.9639,327.9639,233867.77745100003,192.48201291
2199,RegionB,394.8737,877.65,70.6736,0.0,0.0,806.9764,324.2001,324.2001,221551.864338,178.01827491000003
2199,RegionC,400.5795,877.65,83.7122,0.0,0.0,793.9378,316.8673,316.8673,210263.63426100003,164.99280311
2199,RegionD,371.1027,877.65,155.4838,0.0,180.0,542.1662,215.6189,35.6189,32033.220943,85.73007464
2199,RegionE,338.7675,877.65,229.4402,0.0,220.0,428.2098,109.3273,-110.6727,-23435.670645,22.77287659
2199,RegionF,369.617,877.65,185.5642,0.0,220.0,472.0858,184.0528,-35.9472,4934.357248,45.29539408
2200,RegionA,364.662,800.0,53.2336,0.0,0.0,746.7664,311.4284,311.4284,222197.934832,185.42446936000002
2200,RegionB,359.883,800.0,63.3325,0.0,0.0,736.6675,296.5505,296.5505,202769.36987999998,165.1786285
2200,RegionC,372.4206,800.0,76.7115,0.0,0.0,723.2885,295.7091,295.7091,196333.099854,156.19354661999998
2200,RegionD,312.4224,800.0,129.9617,0.0,180.0,490.0383,182.4607,2.4607,17921.72887700001,73.58640031
2200,RegionE,311.125,800.0,199.12,0.0,220.0,380.88,112.005,-107.995,-22441.797200000008,23.6666565
2200,RegionF,347.3577,800.0,176.4711,0.0,220.0,403.5289,170.8866,-49.1134,-283.56949200000963,42.67038402
2201,RegionA,315.2925,722.35,44.5235,0.0,0.0,677.8265,225.769,225.769,233695.74959,136.8611678
2201,RegionB,366.579,722.35,62.7632,0.0,0.0,659.5868,263.3158,263.3158,261204.00728400002,149.32639018000003
2201,RegionC,324.9624,722.35,65.3867,0.0,0.0,656.9633,221.3257,221.3257,213187.55401100003,119.02896145999999
2201,RegionD,312.064,722.35,128.3248,0.0,180.0,414.0252,1.7392,-178.2608,-85719.04395199999,0.71428944
2201,RegionE,300.25,722.35,179.1254,0.0,220.0,323.2246,0.0,-220.0,-93746.4,0.0
2201,RegionF,296.2656,722.35,153.3393,0.0,220.0,349.0107,0.0,-220.0,-98681.0,0.0
2202,RegionA,306.1665,650.0,41.3325,0.0,0.0,608.6675,219.834,219.834,227673.28044000003,136.0332792
2202,RegionB,284.7015,650.0,46.9757,0.0,0.0,603.0243,197.2258,197.2258,195748.578758,114.15429304
2202,RegionC,278.9808,650.0,54.4013,0.0,0.0,595.5987,186.3295,186.3295,179573.19233,102.27626255000001
2202,RegionD,269.952,650.0,109.3306,0.0,180.0,360.6694,0.0,-180.0,-86841.0,0.0
2202,RegionE,282.25,650.0,155.2375,0.0,220.0,274.7625,0.0,-220.0,-93797.0,0.0
2202,RegionF,279.8445,650.0,148.3176,0.0,220.0,281.6824,0.0,-220.0,-98733.8,0.0
2203,RegionA,315.4815,587.87,40.3074,0.0,0.0,547.5626,230.1741,230.1741,238504.10067900002,145.49304861000002
2203,RegionB,310.5675,587.87,48.9965,0.0,0.0,538.8735,221.071,221.071,219527.92442,130.7192823
2203,RegionC,331.752,587.87,62.2913,0.0,0.0,525.5787,231.2107,231.2107,222942.60536800002,129.66296056
2203,RegionD,264.6784,587.87,105.2797,0.0,180.0,302.5903,0.0,-180.0,-86886.0,0.0
2203,RegionE,275.4875,587.87,151.5181,0.0,220.0,216.3519,0.0,-220.0,-93845.4,0.0
2203,RegionF,299.7073,587.87,163.1819,0.0,220.0,204.6881,0.0,-220.0,-98782.2,0.0
2204,RegionA,344.736,540.19,41.3683,0.0,0.0,498.8217,258.3677,258.3677,267852.378267,166.77635035
2204,RegionB,350.973,540.19,52.646,0.0,0.0,487.5441,257.827,257.827,256156.28104,155.6759426
2204,RegionC,350.4096,540.19,63.0737,0.0,0.0,477.1163,249.0859,249.0859,240298.149448,142.62658634000002
2204,RegionD,344.2816,540.19,134.2698,0.0,180.0,225.9202,28.0118,-151.9882,-69585.69403,12.249560140000002
2204,RegionE,278.75,540.19,153.3125,0.0,212.7826,174.0949,0.0,-212.7826,-90811.358028,0.0
2204,RegionF,353.6061,540.19,198.0194,0.0,188.1938,153.9768,0.0,-188.1938,-84544.18271200001,0.0
2205,RegionA,370.6695,510.22,44.4803,0.0,0.0,465.7397,281.1892,281.1892,291655.06202400004,185.02249360000002
2205,RegionB,370.1295,510.22,55.5194,0.0,0.0,454.7006,274.1101,274.1101,272465.4394,168.71476655
2205,RegionC,332.7042,510.22,59.8868,0.0,0.0,450.3332,234.5674,234.5674,226402.108806,136.91699137999998
2205,RegionD,351.7952,510.22,134.4686,0.0,180.0,195.7514,148.0468,-31.9532,4736.990259999991,65.98445876
2205,RegionE,334.825,510.22,184.1538,0.0,179.3364,146.7298,0.0,-179.3364,-76574.849436,0.0
2205,RegionF,347.5228,510.22,200.0095,0.0,170.6158,139.5947,2.6287,-167.9871,-75170.241667,0.7252583299999998
2206,RegionA,407.997,500.0,48.9596,54.1248,0.0,396.9155,359.0374,359.0374,231255.98934,240.08830937999997
2206,RegionB,450.981,500.0,67.6471,49.5,0.0,382.8528,383.3338,383.3338,236616.621388,239.81362528000002
2206,RegionC,389.9604,500.0,70.1929,46.75,0.0,383.0571,319.7675,319.7675,191659.04647499998,189.68608099999997
2206,RegionD,412.9536,500.0,154.8576,69.0285,151.8627,124.2513,258.096,106.2333,53716.903812000004,116.917488
2206,RegionE,379.8875,500.0,208.9381,58.2124,128.0672,104.7823,170.9494,42.8821,24155.520956,40.56629262
2206,RegionF,367.3094,500.0,216.7125,56.6575,124.6465,101.9835,150.5969,25.9504,19098.004112000002,42.22737076
2207,RegionA,425.6145,510.22,51.0737,55.0,0.0,404.1463,374.5408,374.5408,241350.346112,253.60157568
2207,RegionB,427.3695,510.22,64.1054,49.5,0.0,396.6146,363.2641,363.2641,224330.11231399997,230.09148093999997
2207,RegionC,422.1006,510.22,75.9781,46.75,0.0,387.4919,346.1225,346.1225,207548.8959,207.88117350000002
2207,RegionD,389.0944,510.22,143.4929,73.3454,161.3599,132.0218,245.6015,84.2416,46080.26647799998,112.6328479
2207,RegionE,382.475,510.22,210.3613,59.9718,131.9378,107.9492,172.1137,40.1759,23535.00802699999,41.341710739999996
2207,RegionF,406.8064,510.22,245.0709,53.0298,116.6656,95.4537,161.7355,45.0699,25323.156156999998,45.91670845
2208,RegionA,512.73,540.19,61.5276,55.0,0.0,423.6624,469.2024,469.2024,218460.63744000002,320.230638
2208,RegionB,498.7035,540.19,74.8055,49.5,0.0,415.8845,440.098,440.098,196371.7276,280.9585632
2208,RegionC,476.6382,540.19,85.7949,46.75,0.0,407.6451,406.1433,406.1433,175965.646158,245.87915382000003
2208,RegionD,452.8384,540.19,164.8419,75.0696,165.1532,135.1253,350.3965,185.2433,61614.67720700001,161.98830195
2208,RegionE,432.8125,540.19,238.0469,60.4286,132.943,108.7715,252.3656,119.4226,36532.614078,61.12294832
2208,RegionF,485.0765,540.19,296.8482,48.6684,107.0704,87.6031,248.2283,141.1579,42606.690457,71.04293946
2209,RegionA,506.574,587.87,60.7889,55.0,0.0,472.0811,463.7851,463.7851,216026.461729,317.50727946
2209,RegionB,507.87,587.87,76.1805,49.5,0.0,462.1895,447.8895,447.8895,199933.393905,286.82843579999997
2209,RegionC,518.1072,587.87,93.2593,46.75,0.0,447.8607,440.1479,440.1479,190782.10725499998,267.30181967
2209,RegionD,487.9872,587.87,176.1742,82.3392,180.0,149.3566,374.213,194.213,65042.17234000001,173.5225681
2209,RegionE,495.3875,587.87,272.4631,63.0814,138.779,113.5465,280.5244,141.7453,42351.85745600001,68.13937676
2209,RegionF,484.9876,587.87,299.7008,57.6338,126.7945,103.7409,245.2868,118.4924,37880.663356,70.42184028000001
2210,RegionA,531.171,650.0,63.7405,0.0,0.0,586.2595,475.279,475.279,221470.50842,324.7581407
2210,RegionB,518.7375,650.0,77.8106,0.0,0.0,572.1894,447.2029,447.2029,199707.399053,285.85209368
2210,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,193348.296108,270.25598973999996
2210,RegionD,516.6336,650.0,185.9881,92.8024,180.0,191.2095,393.0455,213.0455,70311.96265,181.94076195
2210,RegionE,493.7375,650.0,271.5556,75.6889,166.5155,136.24,279.7819,113.2664,36866.892121,67.84711075
2210,RegionF,512.699,650.0,317.8734,66.4253,146.1357,119.5656,254.8256,108.6899,36460.069426999995,73.0075344
2211,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,223296.175872,325.09838592
2211,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,201772.80144,286.75639440000003
2211,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,190852.894519,264.90358881
2211,RegionD,553.28,722.35,199.7464,104.5207,180.0,238.0829,415.9336,235.9336,76708.91424,191.24626928
2211,RegionE,562.0,722.35,309.1,82.65,181.83,148.77,310.5,128.67,41499.138,74.7684
2211,RegionF,553.9105,722.35,342.2921,76.0116,167.2255,136.8209,271.6184,104.3929,36564.182232000014,77.30259664
2212,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,223377.606144,321.50587392
2212,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,201849.58296,283.5948024
2212,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,190923.289095,261.95581594
2212,RegionD,576.448,800.0,209.8382,52.5963,180.0,357.5655,429.0098,249.0098,80380.31939799999,195.07075605999998
2212,RegionE,600.2,800.0,330.11,53.4624,220.0,196.4276,327.69,107.69,38417.6628,78.055758
2212,RegionF,564.4261,800.0,345.4071,90.9186,200.0209,163.6535,279.019,78.9981,31868.019047999995,78.5438485
2213,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,223454.2464,316.71585792
2213,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,201921.84792,279.39440160000004
2213,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,190993.683671,258.08411426
2213,RegionD,593.6128,877.65,218.9166,0.0,180.0,478.7334,374.6962,194.6962,65276.508282,167.82642798
2213,RegionE,588.9,877.65,323.895,0.0,220.0,333.755,265.005,45.005,22998.081050000008,62.170173
2213,RegionF,559.5366,877.65,337.0796,4.4848,220.0,316.0856,282.457,62.457,28731.380690000005,78.3253261
2214,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,223530.88665600002,311.15943935999996
2214,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,201989.59632,274.4713512
2214,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,191055.278925,253.55246343000002
2214,RegionD,587.2128,950.0,220.2048,0.0,180.0,549.7952,367.008,187.008,63154.92959999999,161.48352
2214,RegionE,608.85,950.0,334.8675,0.0,220.0,395.1325,273.9825,53.9825,25214.949925,63.152966250000006
2214,RegionF,600.6338,950.0,354.3739,0.0,220.0,375.6261,246.2599,26.2599,19356.941673999994,67.08119676
2215,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,344004.579072,305.1240192
2215,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,310847.72544,269.1418104
